dataset,qid,question,selected_action,train_best_action,oracle_action,policy_reward,train_best_reward,oracle_reward,policy_reward_delta_vs_train_best,policy_regret,oracle_margin_vs_train_best,oracle_margin_vs_second_best,candidate_action_reward_spread,oracle_tie_count,beats_train_best,matches_train_best_action,matches_oracle_action
nfcorpus_semantic_projection_pilot,PLAIN-1151,factory farming practices,bm25_keyword,bm25_keyword,dense_keep,0.1315359477124183,0.1315359477124183,0.1797385620915032,0.0,0.048202614379,0.048202614379,0.0,0.103202614379,2,False,True,False
nfcorpus_semantic_projection_pilot,PLAIN-593,apnea,bm25_keep,bm25_keyword,bm25_keep,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus_semantic_projection_pilot,PLAIN-987,cumin,bm25_keyword,bm25_keyword,bm25_keep,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.53,2,False,True,False
nfcorpus_semantic_projection_pilot,PLAIN-3392,Healthiest Airplane Beverage,bm25_keyword,bm25_keyword,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus_semantic_projection_pilot,PLAIN-3201,Acne & Cancer Connection,bm25_keyword,bm25_keyword,bm25_keep,0.13125,0.13125,0.13125,0.0,0.0,0.0,0.0,0.16125,2,False,True,False
nfcorpus_semantic_projection_pilot,PLAIN-196,Should We Avoid Titanium Dioxide?,bm25_keep,bm25_keyword,bm25_keep,0.5434782608695652,0.5434782608695652,0.5434782608695652,0.0,0.0,0.0,0.0,0.044492753623,2,False,False,True
nfcorpus_semantic_projection_pilot,PLAIN-2810,Apple Juice May Be Worse Than Sugar Water,bm25_keep,bm25_keyword,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus_semantic_projection_pilot,PLAIN-1867,pineapples,dense_keyword,bm25_keyword,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus_semantic_projection_pilot,PLAIN-430,Are krill oil supplements better than fish oil capsules?,bm25_keyword,bm25_keyword,bm25_keep,0.875,0.875,0.875,0.0,0.0,0.0,0.0,0.125,2,False,True,False
nfcorpus_semantic_projection_pilot,PLAIN-3097,Amyloid and Apple Juice,bm25_keep,bm25_keyword,bm25_keep,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus_semantic_projection_pilot,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,bm25_keyword,bm25_keyword,dense_keep,0.0,0.0,0.3333333333333333,0.0,0.333333333333,0.333333333333,0.0,0.363333333333,2,False,True,False
nfcorpus_semantic_projection_pilot,PLAIN-520,Alli,dense_keyword,bm25_keyword,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus_semantic_projection_pilot,PLAIN-2600,Eggs and Arterial Function,bm25_keyword,bm25_keyword,dense_keep,0.225,0.225,0.8,0.0,0.575,0.575,0.0,0.6,2,False,True,False
nfcorpus_semantic_projection_pilot,PLAIN-270,Is Caffeinated Tea Really Dehydrating?,dense_keep,bm25_keyword,bm25_keep,0.5192307692307693,0.5192307692307693,0.5192307692307693,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus_semantic_projection_pilot,PLAIN-1039,domoic acid,bm25_keyword,bm25_keyword,bm25_keep,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus_semantic_projection_pilot,PLAIN-2450,Are Organic Foods Safer?,bm25_keep,bm25_keyword,bm25_keep,0.5526315789473684,0.5526315789473684,0.5526315789473684,0.0,0.0,0.0,0.0,0.359649122807,2,False,False,True
nfcorpus_semantic_projection_pilot,PLAIN-792,cadaverine,bm25_keep,bm25_keyword,bm25_keep,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.708333333333,2,False,False,True
nfcorpus_semantic_projection_pilot,PLAIN-280,Mercury Testing Recommended Before Pregnancy,bm25_keyword,bm25_keyword,bm25_keep,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.28,2,False,True,False
nfcorpus_semantic_projection_pilot,PLAIN-112,Food Dyes and ADHD,bm25_keep,bm25_keyword,dense_keep,0.5357142857142857,0.5357142857142857,0.5892857142857143,0.0,0.053571428571,0.053571428571,0.0,0.065714285714,2,False,False,False
nfcorpus_semantic_projection_pilot,PLAIN-2321,veggie chicken,bm25_keyword,bm25_keyword,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus_semantic_projection_pilot,PLAIN-56,Foods for Glaucoma,bm25_keyword,bm25_keyword,dense_keep,0.58,0.58,0.6,0.0,0.02,0.02,0.0,0.05,2,False,True,False
nfcorpus_semantic_projection_pilot,PLAIN-3241,Apthous Ulcer Mystery Solved,bm25_keyword,bm25_keyword,dense_keep,0.0,0.0,0.5344827586206896,0.0,0.534482758621,0.534482758621,0.0,0.534482758621,2,False,True,False
