split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
train,Train-best fixed rewrite,keyword_compress,5add2b435542990d50227e11,Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,1.0,1.0,1.0,0.0,1,12,1.5,will billy howle seen opposite upcoming british drama film directed dominic cooke,On Chesil Beach (film) | Billy Howle | Once Upon a Time in London | The Little Stranger (film) | Tell It to the Bees,Billy Howle | On Chesil Beach (film)
train,Selective bandit,keyword_compress,5add2b435542990d50227e11,Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,1.0,1.0,1.0,0.0,1,12,1.5,will billy howle seen opposite upcoming british drama film directed dominic cooke,On Chesil Beach (film) | Billy Howle | Once Upon a Time in London | The Little Stranger (film) | Tell It to the Bees,Billy Howle | On Chesil Beach (film)
train,Oracle best action,keep,5add2b435542990d50227e11,Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,1.0,1.0,1.0,0.0,1,17,1.5,Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,On Chesil Beach (film) | Billy Howle | Once Upon a Time in London | The Little Stranger (film) | Tadakha,Billy Howle | On Chesil Beach (film)
train,Vanilla BM25,keep,5a88d6df554299206df2b377,"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",1.0,0.5,0.6934264036172708,0.0,1,14,1.25,"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",Curmudgeons (film) | The Lorax (film) | Kool Kojak | Brian R. Etting | Victorious: Music from the Hit TV Show,Kool Kojak | The Lorax (film)
train,Rewrite-all keyword,keyword_compress,5a88d6df554299206df2b377,"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",1.0,0.5,0.6509209298071326,0.0,1,11,1.25,animated movie starring danny devito featured music written produced kool kojak,Curmudgeons (film) | The Lorax (film) | Brian R. Etting | Kool Kojak | Victorious: Music from the Hit TV Show,Kool Kojak | The Lorax (film)
train,Rewrite-all entity expansion,entity_expand,5a88d6df554299206df2b377,"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",1.0,0.3333333333333333,0.5706417189553201,0.08,1,15,1.0866666666666667,Danny Devito Kool Kojak animated movie starring danny devito featured music written produced kool kojak,Curmudgeons (film) | Brian R. Etting | The Lorax (film) | Kool Kojak | Victorious: Music from the Hit TV Show,Kool Kojak | The Lorax (film)
train,Train-best fixed rewrite,keyword_compress,5a88d6df554299206df2b377,"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",1.0,0.5,0.6509209298071326,0.0,1,11,1.25,animated movie starring danny devito featured music written produced kool kojak,Curmudgeons (film) | The Lorax (film) | Brian R. Etting | Kool Kojak | Victorious: Music from the Hit TV Show,Kool Kojak | The Lorax (film)
train,Selective bandit,keyword_compress,5a88d6df554299206df2b377,"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",1.0,0.5,0.6509209298071326,0.0,1,11,1.25,animated movie starring danny devito featured music written produced kool kojak,Curmudgeons (film) | The Lorax (film) | Brian R. Etting | Kool Kojak | Victorious: Music from the Hit TV Show,Kool Kojak | The Lorax (film)
train,Oracle best action,keep,5a88d6df554299206df2b377,"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",1.0,0.5,0.6934264036172708,0.0,1,14,1.25,"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",Curmudgeons (film) | The Lorax (film) | Kool Kojak | Brian R. Etting | Victorious: Music from the Hit TV Show,Kool Kojak | The Lorax (film)
train,Vanilla BM25,keep,5ae6b6065542991bbc976168,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",1.0,1.0,1.0,0.0,1,36,1.5,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",Scott Adkins | Universal Soldier (franchise) | List of accolades received by Zero Dark Thirty | Universal Soldier (1992 film) | Jayne Grayson,Scott Adkins | Universal Soldier (franchise)
train,Rewrite-all keyword,keyword_compress,5ae6b6065542991bbc976168,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",1.0,1.0,1.0,0.0,1,22,1.5,out actors played role luc deveraux universal soldier franchise actor also starred movies holby city doctor strange bourne ultimatum zero dark thirty,Scott Adkins | Universal Soldier (franchise) | List of accolades received by Zero Dark Thirty | Luc Deveraux | Universal Soldier (1992 film),Scott Adkins | Universal Soldier (franchise)
train,Rewrite-all entity expansion,entity_expand,5ae6b6065542991bbc976168,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",1.0,1.0,0.9197207891481876,0.26,1,35,1.24,Out Luc Deveraux Universal Soldier Holby City Doctor Strange Bourne Ultimatum Zero Dark Thirty actors played role luc deveraux universal soldier franchise actor also starred movies holby city doctor strange bourne ultimatum zero dark thirty,Scott Adkins | List of accolades received by Zero Dark Thirty | Universal Soldier (franchise) | Luc Deveraux | Universal Soldier (1992 film),Scott Adkins | Universal Soldier (franchise)
train,Train-best fixed rewrite,keyword_compress,5ae6b6065542991bbc976168,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",1.0,1.0,1.0,0.0,1,22,1.5,out actors played role luc deveraux universal soldier franchise actor also starred movies holby city doctor strange bourne ultimatum zero dark thirty,Scott Adkins | Universal Soldier (franchise) | List of accolades received by Zero Dark Thirty | Luc Deveraux | Universal Soldier (1992 film),Scott Adkins | Universal Soldier (franchise)
train,Selective bandit,keyword_compress,5ae6b6065542991bbc976168,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",1.0,1.0,1.0,0.0,1,22,1.5,out actors played role luc deveraux universal soldier franchise actor also starred movies holby city doctor strange bourne ultimatum zero dark thirty,Scott Adkins | Universal Soldier (franchise) | List of accolades received by Zero Dark Thirty | Luc Deveraux | Universal Soldier (1992 film),Scott Adkins | Universal Soldier (franchise)
train,Oracle best action,keep,5ae6b6065542991bbc976168,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",1.0,1.0,1.0,0.0,1,36,1.5,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",Scott Adkins | Universal Soldier (franchise) | List of accolades received by Zero Dark Thirty | Universal Soldier (1992 film) | Jayne Grayson,Scott Adkins | Universal Soldier (franchise)
train,Vanilla BM25,keep,5ae531ee5542990ba0bbb1ff,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,1.0,1.0,0.9197207891481876,0.0,1,18,1.5,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,Tommy's Honour | Tina Heath | Jack Lowden | Ken Stott | Kevin McKidd,Jack Lowden | Tommy's Honour
train,Rewrite-all keyword,keyword_compress,5ae531ee5542990ba0bbb1ff,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,1.0,1.0,1.0,0.0,1,12,1.5,tommy s honour drama film included actor found success 2016 bbc miniseries,Tommy's Honour | Jack Lowden | Kevin McKidd | Hélène Kuragina | Tina Heath,Jack Lowden | Tommy's Honour
train,Rewrite-all entity expansion,entity_expand,5ae531ee5542990ba0bbb1ff,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,1.0,1.0,1.0,0.0,1,12,1.5,Tommy Honour s drama film included actor found success 2016 bbc miniseries,Tommy's Honour | Jack Lowden | Kevin McKidd | Hélène Kuragina | Tina Heath,Jack Lowden | Tommy's Honour
train,Train-best fixed rewrite,keyword_compress,5ae531ee5542990ba0bbb1ff,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,1.0,1.0,1.0,0.0,1,12,1.5,tommy s honour drama film included actor found success 2016 bbc miniseries,Tommy's Honour | Jack Lowden | Kevin McKidd | Hélène Kuragina | Tina Heath,Jack Lowden | Tommy's Honour
train,Selective bandit,entity_expand,5ae531ee5542990ba0bbb1ff,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,1.0,1.0,1.0,0.0,1,12,1.5,Tommy Honour s drama film included actor found success 2016 bbc miniseries,Tommy's Honour | Jack Lowden | Kevin McKidd | Hélène Kuragina | Tina Heath,Jack Lowden | Tommy's Honour
train,Oracle best action,keep,5ae531ee5542990ba0bbb1ff,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,1.0,1.0,0.9197207891481876,0.0,1,18,1.5,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,Tommy's Honour | Tina Heath | Jack Lowden | Ken Stott | Kevin McKidd,Jack Lowden | Tommy's Honour
train,Vanilla BM25,keep,5a8aa5835542996c9b8d5f4e,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",1.0,1.0,0.8503449055347546,0.0,1,17,1.5,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?","Midnight Oil | Midnight Oil (album) | 20,000 Watt R.S.L. | Species Deceases | Switchfoot",Midnight Oil | Switchfoot
train,Rewrite-all keyword,keyword_compress,5a8aa5835542996c9b8d5f4e,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",1.0,1.0,1.0,0.0,1,10,1.5,rock band chose name drawing out hat switchfoot midnight oil,"Midnight Oil | Switchfoot | 20,000 Watt R.S.L. | The Power &amp; The Passion | Rob Hirst",Midnight Oil | Switchfoot
train,Rewrite-all entity expansion,entity_expand,5a8aa5835542996c9b8d5f4e,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",1.0,1.0,1.0,0.04,1,12,1.46,Switchfoot Midnight Oil rock band chose name drawing out hat midnight oil,"Midnight Oil | Switchfoot | 20,000 Watt R.S.L. | The Power &amp; The Passion | Rob Hirst",Midnight Oil | Switchfoot
train,Train-best fixed rewrite,keyword_compress,5a8aa5835542996c9b8d5f4e,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",1.0,1.0,1.0,0.0,1,10,1.5,rock band chose name drawing out hat switchfoot midnight oil,"Midnight Oil | Switchfoot | 20,000 Watt R.S.L. | The Power &amp; The Passion | Rob Hirst",Midnight Oil | Switchfoot
train,Selective bandit,keyword_compress,5a8aa5835542996c9b8d5f4e,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",1.0,1.0,1.0,0.0,1,10,1.5,rock band chose name drawing out hat switchfoot midnight oil,"Midnight Oil | Switchfoot | 20,000 Watt R.S.L. | The Power &amp; The Passion | Rob Hirst",Midnight Oil | Switchfoot
train,Oracle best action,keep,5a8aa5835542996c9b8d5f4e,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",1.0,1.0,0.8503449055347546,0.0,1,17,1.5,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?","Midnight Oil | Midnight Oil (album) | 20,000 Watt R.S.L. | Species Deceases | Switchfoot",Midnight Oil | Switchfoot
train,Vanilla BM25,keep,5ab82d095542990e739ec853,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1.0,1.0,0.9197207891481876,0.0,1,14,1.5,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",Tunak Tunak Tun | This Ain't a Love Song | Daler Mehndi | The Day Before I Met You | A Love Song (Lee Greenwood song),Daler Mehndi | Tunak Tunak Tun
train,Rewrite-all keyword,keyword_compress,5ab82d095542990e739ec853,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1.0,1.0,1.0,0.0,1,8,1.5,tunak bhangra pop love song artist born year,Tunak Tunak Tun | Daler Mehndi | Anmol Gagan Maan | This Ain't a Love Song | Lum's Love Song,Daler Mehndi | Tunak Tunak Tun
train,Rewrite-all entity expansion,entity_expand,5ab82d095542990e739ec853,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1.0,1.0,1.0,0.0,1,8,1.5,Tunak bhangra pop love song artist born year,Tunak Tunak Tun | Daler Mehndi | Anmol Gagan Maan | This Ain't a Love Song | Lum's Love Song,Daler Mehndi | Tunak Tunak Tun
train,Train-best fixed rewrite,keyword_compress,5ab82d095542990e739ec853,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1.0,1.0,1.0,0.0,1,8,1.5,tunak bhangra pop love song artist born year,Tunak Tunak Tun | Daler Mehndi | Anmol Gagan Maan | This Ain't a Love Song | Lum's Love Song,Daler Mehndi | Tunak Tunak Tun
train,Selective bandit,keep,5ab82d095542990e739ec853,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1.0,1.0,0.9197207891481876,0.0,1,14,1.5,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",Tunak Tunak Tun | This Ain't a Love Song | Daler Mehndi | The Day Before I Met You | A Love Song (Lee Greenwood song),Daler Mehndi | Tunak Tunak Tun
train,Oracle best action,keep,5ab82d095542990e739ec853,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1.0,1.0,0.9197207891481876,0.0,1,14,1.5,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",Tunak Tunak Tun | This Ain't a Love Song | Daler Mehndi | The Day Before I Met You | A Love Song (Lee Greenwood song),Daler Mehndi | Tunak Tunak Tun
train,Vanilla BM25,keep,5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,1.0,1.0,1.0,0.0,1,33,1.5,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Pound Ridge massacre | Kieft's War | English Neighborhood | Rumachenanck | Holland Society of New York,Kieft's War | Pound Ridge massacre
train,Rewrite-all keyword,keyword_compress,5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,1.0,1.0,1.0,0.0,1,21,1.5,captain launched attack led more casualties than any other incident war fought between settlers nascent colony new netherland native lenape population,Pound Ridge massacre | Kieft's War | English Neighborhood | Rumachenanck | Twelve Men,Kieft's War | Pound Ridge massacre
train,Rewrite-all entity expansion,entity_expand,5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,1.0,1.0,1.0,0.06,1,25,1.44,Which Captain New Netherland Lenape captain launched attack led more casualties than any other incident war fought between settlers nascent colony new netherland native population,Pound Ridge massacre | Kieft's War | English Neighborhood | Rumachenanck | Twelve Men,Kieft's War | Pound Ridge massacre
train,Train-best fixed rewrite,keyword_compress,5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,1.0,1.0,1.0,0.0,1,21,1.5,captain launched attack led more casualties than any other incident war fought between settlers nascent colony new netherland native lenape population,Pound Ridge massacre | Kieft's War | English Neighborhood | Rumachenanck | Twelve Men,Kieft's War | Pound Ridge massacre
train,Selective bandit,keep,5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,1.0,1.0,1.0,0.0,1,33,1.5,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Pound Ridge massacre | Kieft's War | English Neighborhood | Rumachenanck | Holland Society of New York,Kieft's War | Pound Ridge massacre
train,Oracle best action,keep,5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,1.0,1.0,1.0,0.0,1,33,1.5,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Pound Ridge massacre | Kieft's War | English Neighborhood | Rumachenanck | Holland Society of New York,Kieft's War | Pound Ridge massacre
train,Vanilla BM25,keep,5a89fea655429970aeb701eb,In which film did Emilio Estevez star in in the same year as Nightmares,1.0,0.5,0.6934264036172708,0.0,1,14,1.25,In which film did Emilio Estevez star in in the same year as Nightmares,Wisdom (film) | Emilio Estevez | Nightmares (1983 film) | Here Not There | Rated X (film),Emilio Estevez | Nightmares (1983 film)
train,Rewrite-all keyword,keyword_compress,5a89fea655429970aeb701eb,In which film did Emilio Estevez star in in the same year as Nightmares,0.5,0.5,0.38685280723454163,0.0,1,7,0.75,film emilio estevez star same year nightmares,Wisdom (film) | Nightmares (1983 film) | Here Not There | The Way (2010 film) | Dollar for the Dead,Emilio Estevez | Nightmares (1983 film)
train,Rewrite-all entity expansion,entity_expand,5a89fea655429970aeb701eb,In which film did Emilio Estevez star in in the same year as Nightmares,0.5,0.5,0.38685280723454163,0.04,1,9,0.71,Emilio Estevez Nightmares film emilio estevez star same year,Wisdom (film) | Nightmares (1983 film) | The Way (2010 film) | Dollar for the Dead | Culture Clash in AmeriCCa,Emilio Estevez | Nightmares (1983 film)
train,Train-best fixed rewrite,keyword_compress,5a89fea655429970aeb701eb,In which film did Emilio Estevez star in in the same year as Nightmares,0.5,0.5,0.38685280723454163,0.0,1,7,0.75,film emilio estevez star same year nightmares,Wisdom (film) | Nightmares (1983 film) | Here Not There | The Way (2010 film) | Dollar for the Dead,Emilio Estevez | Nightmares (1983 film)
